sample_id,timestamp,selection_source,phase,event_rank,layer,condition,channel,minimum,maximum,mean,std,active_ratio
4,1305031454.191658,turn_on,after,3,layer2,clean,5,0.0,2.1530940532684326,0.08239323698352867,0.22569192963941365,0.21145833333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,6,0.0,2.9881691932678223,0.08021779146354978,0.21881001791153576,0.23416666666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,7,0.0,1.3471267223358154,0.2841437783812095,0.28285846269676285,0.734375
4,1305031454.191658,turn_on,after,3,layer2,clean,8,0.0,2.516159772872925,0.10815680091832594,0.24747572100387197,0.34270833333333334
4,1305031454.191658,turn_on,after,3,layer2,clean,9,0.0,1.1119270324707031,0.19536798173583597,0.19733411430521205,0.73625
4,1305031454.191658,turn_on,after,3,layer2,clean,10,0.0,1.6734967231750488,0.1042731386083627,0.2068278728602273,0.341875
4,1305031454.191658,turn_on,after,3,layer2,clean,11,0.0,2.4809718132019043,0.13133391966550942,0.25516159490012197,0.4297916666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,12,0.0,2.390044927597046,0.07091703394243572,0.18614211567305525,0.28020833333333334
4,1305031454.191658,turn_on,after,3,layer2,clean,13,0.0,2.0167975425720215,0.18761478448695318,0.23794508833656036,0.6366666666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,14,0.0,1.7301099300384521,0.2279531395401015,0.25906344609378756,0.6441666666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,15,0.0,1.9697481393814087,0.2398144604535143,0.3269658522206473,0.6145833333333334
4,1305031454.191658,turn_on,after,3,layer2,clean,16,0.0,2.3971681594848633,0.14897665553206632,0.297989982526681,0.4039583333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,17,0.0,2.226069211959839,0.15268478261118312,0.2715514851761841,0.4979166666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,18,0.0,1.785552978515625,0.10760869451370278,0.2157713517792402,0.37895833333333334
4,1305031454.191658,turn_on,after,3,layer2,clean,19,0.0,1.6763269901275635,0.18362388599911356,0.22559844104275895,0.6166666666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,20,0.0,3.2174835205078125,0.02200901366584124,0.11142181866731672,0.10979166666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,21,0.0,2.642946720123291,0.14064129082961396,0.2876021023970623,0.3877083333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,22,0.0,1.1245863437652588,0.022261764881210788,0.08949503986554984,0.1125
4,1305031454.191658,turn_on,after,3,layer2,clean,23,0.0,3.2860655784606934,0.1574341187692759,0.32630051360126916,0.39979166666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,24,0.0,1.8648772239685059,0.13401018924623107,0.2648059204110028,0.348125
4,1305031454.191658,turn_on,after,3,layer2,clean,25,0.0,2.1039085388183594,0.2776120105505106,0.31814218319788024,0.714375
4,1305031454.191658,turn_on,after,3,layer2,clean,26,0.0,2.6071300506591797,0.129706857465153,0.25133813771554386,0.400625
4,1305031454.191658,turn_on,after,3,layer2,clean,27,0.0,1.6016288995742798,0.12225854599405656,0.1965720545361789,0.6283333333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,28,0.0,1.7242320775985718,0.16490352132166056,0.25285429403036774,0.5239583333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,29,0.0,1.4284017086029053,0.1785765571105973,0.22759423234328532,0.585625
4,1305031454.191658,turn_on,after,3,layer2,clean,30,0.0,1.7746689319610596,0.12699275798225093,0.2411296412758454,0.43125
4,1305031454.191658,turn_on,after,3,layer2,clean,31,0.0,2.1396243572235107,0.2242681454164267,0.27662036005376006,0.6745833333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,32,0.0,2.1561965942382812,0.13009149202547027,0.22989355011492268,0.4404166666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,33,0.0,2.061493158340454,0.14556872346744057,0.2859389297330443,0.3747916666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,34,0.0,2.2777388095855713,0.028841657843392265,0.12005508728619674,0.13333333333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,35,0.0,2.2924864292144775,0.04888643774293087,0.13833962110432718,0.19583333333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,36,0.0,1.4550648927688599,0.3698164722769676,0.28275753085943967,0.82375
4,1305031454.191658,turn_on,after,3,layer2,clean,37,0.0,2.5334300994873047,0.16116104605972092,0.2677741689097329,0.49333333333333335
4,1305031454.191658,turn_on,after,3,layer2,clean,38,0.0,1.7644882202148438,0.22269030603287926,0.22745070043896276,0.8572916666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,39,0.0,1.3905065059661865,0.27600967687536165,0.2404947524575551,0.811875
4,1305031454.191658,turn_on,after,3,layer2,clean,40,0.0,1.6055779457092285,0.25331515926112236,0.2672185259204479,0.6708333333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,41,0.0,1.7222797870635986,0.2561410731377934,0.2618404109714082,0.6879166666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,42,0.0,3.02966570854187,0.17659589773886789,0.286155538484167,0.5233333333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,43,0.0,1.2422659397125244,0.2311132617596483,0.1969319217185152,0.9229166666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,44,0.0,1.268243432044983,0.054344950985202256,0.13349368254692548,0.24479166666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,45,0.0,2.224778652191162,0.18137842012059688,0.2686699738431741,0.524375
4,1305031454.191658,turn_on,after,3,layer2,clean,46,0.0,2.3125832080841064,0.1376512545401541,0.22308606239902454,0.600625
4,1305031454.191658,turn_on,after,3,layer2,clean,47,0.0,2.3833439350128174,0.1836189265456854,0.2830885098584707,0.5277083333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,48,0.0,1.6666932106018066,0.3276633363501363,0.34973603916863755,0.6529166666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,49,0.0,1.6572877168655396,0.06224564961062697,0.17319692551685253,0.25416666666666665
4,1305031454.191658,turn_on,after,3,layer2,clean,50,0.0,1.7139452695846558,0.05776143579326647,0.1439160305794768,0.31708333333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,51,0.0,2.7576136589050293,0.07024802047989094,0.2346206912033289,0.17895833333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,52,0.0,2.162808895111084,0.14023081273733018,0.2424066536459898,0.44125
4,1305031454.191658,turn_on,after,3,layer2,clean,53,0.0,1.4108912944793701,0.06578171906177886,0.15031588180460353,0.2939583333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,54,0.0,2.165318489074707,0.30554622624612116,0.2779254062004068,0.8285416666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,55,0.0,1.659917950630188,0.09840986794161533,0.19529637599024272,0.35229166666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,56,0.0,1.9067504405975342,0.09690036546355259,0.20382527046733465,0.3410416666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,57,0.0,2.0745773315429688,0.047673719001873754,0.1214449170061032,0.35791666666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,58,0.0,2.2582180500030518,0.4419097623890593,0.2931275596905209,0.9047916666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,59,0.0,1.8970050811767578,0.11429618795527555,0.20833691139152982,0.48520833333333335
4,1305031454.191658,turn_on,after,3,layer2,clean,60,0.0,1.7244365215301514,0.17978649008287295,0.27317168560801086,0.4404166666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,61,0.0,1.4945240020751953,0.05394048269882963,0.14832390322554898,0.21354166666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,62,0.0,2.884398937225342,0.09119917692102414,0.22960223345805095,0.29604166666666665
4,1305031454.191658,turn_on,after,3,layer2,clean,63,0.0,1.519052505493164,0.14408730347223658,0.21503109077623322,0.593125
4,1305031454.191658,turn_on,after,3,layer2,clean,64,0.0,1.9156248569488525,0.16461065540076258,0.2521098507049603,0.626875
4,1305031454.191658,turn_on,after,3,layer2,clean,65,0.0,1.9382169246673584,0.18751126435796778,0.26436764861952544,0.5535416666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,66,0.0,1.863154411315918,0.47901023465106846,0.30236868500721703,0.9766666666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,67,0.0,1.5717999935150146,0.32743006597346114,0.3031968083580514,0.7397916666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,68,0.0,2.251858711242676,0.1539225240035254,0.2876079477363791,0.42791666666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,69,0.0,2.413662910461426,0.07903107384100622,0.2387418962118244,0.17770833333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,70,0.0,1.6432260274887085,0.08028661452405988,0.1785353733067566,0.36333333333333334
4,1305031454.191658,turn_on,after,3,layer2,clean,71,0.0,2.1249663829803467,0.045148698695666095,0.16303676947708348,0.16125
4,1305031454.191658,turn_on,after,3,layer2,clean,72,0.0,2.3673007488250732,0.0976405038688487,0.2538876022635766,0.24645833333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,73,0.0,1.8909249305725098,0.04691035347340706,0.1648578138242727,0.15479166666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,74,0.0,1.0351862907409668,0.3093592911088111,0.2070333793218794,0.91375
4,1305031454.191658,turn_on,after,3,layer2,clean,75,0.0,1.9805861711502075,0.2336156499843734,0.30639253488500917,0.605
4,1305031454.191658,turn_on,after,3,layer2,clean,76,0.0,2.7625319957733154,0.06454566991926791,0.22654393880349055,0.14395833333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,77,0.0,1.7529664039611816,0.19553856984701876,0.26378313541754655,0.6195833333333334
4,1305031454.191658,turn_on,after,3,layer2,clean,78,0.0,1.1502443552017212,0.06464902669076157,0.14122089394877835,0.39208333333333334
4,1305031454.191658,turn_on,after,3,layer2,clean,79,0.0,1.719477891921997,0.059205721149984736,0.169188477343592,0.229375
4,1305031454.191658,turn_on,after,3,layer2,clean,80,0.0,2.291346549987793,0.06443007098730352,0.1698289952134655,0.27229166666666665
4,1305031454.191658,turn_on,after,3,layer2,clean,81,0.0,2.0792412757873535,0.2601097482179102,0.3086711010315783,0.6910416666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,82,0.0,1.5272239446640015,0.1552680578476596,0.20344598617347226,0.62
4,1305031454.191658,turn_on,after,3,layer2,clean,83,0.0,1.4150874614715576,0.09754845318030372,0.19851883081394328,0.325
4,1305031454.191658,turn_on,after,3,layer2,clean,84,0.0,1.442136526107788,0.23796616265062767,0.21764496326018615,0.8310416666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,85,0.0,1.98634934425354,0.18281010396795333,0.28758398077365926,0.514375
4,1305031454.191658,turn_on,after,3,layer2,clean,86,0.0,1.3811147212982178,0.17495246325819,0.22149081939875082,0.6127083333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,87,0.0,2.1584510803222656,0.2055653967610609,0.35316502114798776,0.46625
4,1305031454.191658,turn_on,after,3,layer2,clean,88,0.0,1.4797477722167969,0.14048991575901407,0.21047005697209084,0.4822916666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,89,0.0,1.8225737810134888,0.11220564467743316,0.18736088602240122,0.48520833333333335
4,1305031454.191658,turn_on,after,3,layer2,clean,90,0.0,1.3535559177398682,0.03966484938104259,0.11850219755177953,0.190625
4,1305031454.191658,turn_on,after,3,layer2,clean,91,0.0,1.6184507608413696,0.02988370758437668,0.11512148773106398,0.12708333333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,92,0.0,1.8314263820648193,0.09954609264803972,0.2058137442293867,0.350625
4,1305031454.191658,turn_on,after,3,layer2,clean,93,0.0,2.1977009773254395,0.14556760459024037,0.23977278680397393,0.554375
4,1305031454.191658,turn_on,after,3,layer2,clean,94,0.0,1.8873107433319092,0.17110464034688447,0.24483747572030704,0.5458333333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,95,0.0,1.491003155708313,0.14370880162897265,0.2332067991167507,0.5366666666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,96,0.0,1.5860307216644287,0.28727110416024515,0.25084721952778716,0.810625
4,1305031454.191658,turn_on,after,3,layer2,clean,97,0.0,1.4441828727722168,0.2943788579383848,0.2245444128914329,0.923125
4,1305031454.191658,turn_on,after,3,layer2,clean,98,0.0,1.5513103008270264,0.16699608828806958,0.24635512553528036,0.4377083333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,99,0.0,1.8224668502807617,0.5392282541548048,0.31490484374476485,0.928125
4,1305031454.191658,turn_on,after,3,layer2,clean,100,0.0,2.579082727432251,0.09219044393444467,0.2038966835370043,0.38125
4,1305031454.191658,turn_on,after,3,layer2,clean,101,0.0,1.121353268623352,0.03936463049460144,0.1056946842159966,0.22729166666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,102,0.0,2.0903820991516113,0.22082503220718838,0.2385316309145353,0.8372916666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,103,0.0,2.239867687225342,0.2368012376283544,0.27736626228947403,0.76625
4,1305031454.191658,turn_on,after,3,layer2,clean,104,0.0,3.107117176055908,0.14905692442112922,0.27688449245699576,0.4379166666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,105,0.0,1.6466543674468994,0.12582477590338384,0.20562098808730456,0.43916666666666665
4,1305031454.191658,turn_on,after,3,layer2,clean,106,0.0,1.578492283821106,0.36443832481701977,0.29079830006507384,0.8339583333333334
4,1305031454.191658,turn_on,after,3,layer2,clean,107,0.0,1.1317347288131714,0.17670278263351671,0.16773061611212933,0.7810416666666666
4,1305031454.191658,turn_on,after,3,layer2,clean,108,0.0,2.464113235473633,0.17418545985956674,0.2992491422833321,0.4897916666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,109,0.0,1.596522569656372,0.18877378391384808,0.25784418210617027,0.555625
4,1305031454.191658,turn_on,after,3,layer2,clean,110,0.0,2.71264910697937,0.12450659586655093,0.2973554469937405,0.2995833333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,111,0.0,1.7532932758331299,0.1632576681417413,0.24877282327595907,0.505
4,1305031454.191658,turn_on,after,3,layer2,clean,112,0.0,1.6923127174377441,0.12651838415352054,0.24939169729662614,0.37083333333333335
4,1305031454.191658,turn_on,after,3,layer2,clean,113,0.0,3.461427927017212,0.09854388899334178,0.2825814829407956,0.25166666666666665
4,1305031454.191658,turn_on,after,3,layer2,clean,114,0.0,2.8529322147369385,0.08381162598777943,0.21717534857579654,0.25395833333333334
4,1305031454.191658,turn_on,after,3,layer2,clean,115,0.0,4.052667617797852,0.07174081437293277,0.28099319528586575,0.140625
4,1305031454.191658,turn_on,after,3,layer2,clean,116,0.0,2.361117362976074,0.15702728901892746,0.2822174014328912,0.43375
4,1305031454.191658,turn_on,after,3,layer2,clean,117,0.0,1.3248398303985596,0.046612379510794805,0.13684501083156395,0.20583333333333334
4,1305031454.191658,turn_on,after,3,layer2,clean,118,0.0,2.043505907058716,0.12946688345170818,0.22825004402457533,0.43041666666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,119,0.0,1.5148485898971558,0.26010808118724604,0.25798958824462637,0.7533333333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,120,0.0,1.263665795326233,0.17899065157514693,0.19708423640271316,0.7183333333333334
4,1305031454.191658,turn_on,after,3,layer2,clean,121,0.0,1.542975664138794,0.1505024348616189,0.2267245962566864,0.6004166666666667
4,1305031454.191658,turn_on,after,3,layer2,clean,122,0.0,1.9382951259613037,0.12254920478966824,0.2081174488748299,0.4870833333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,123,0.0,1.367051601409912,0.14554908868040609,0.16678905900679533,0.7725
4,1305031454.191658,turn_on,after,3,layer2,clean,124,0.0,2.675734043121338,0.0945912148058172,0.2723407559572394,0.23875
4,1305031454.191658,turn_on,after,3,layer2,clean,125,0.0,1.8816804885864258,0.05266015782801029,0.1668189220098152,0.185
4,1305031454.191658,turn_on,after,3,layer2,clean,126,0.0,1.9562197923660278,0.39613264786669483,0.2928818599503688,0.9652083333333333
4,1305031454.191658,turn_on,after,3,layer2,clean,127,0.0,3.397808790206909,0.09620210891484936,0.22374562430422376,0.3458333333333333
4,1305031454.191658,turn_on,after,3,layer2,light,0,0.0,1.8143377304077148,0.05129346819359246,0.1509204925536321,0.181875
4,1305031454.191658,turn_on,after,3,layer2,light,1,0.0,1.5144248008728027,0.11605936016509076,0.16979355470812652,0.7104166666666667
4,1305031454.191658,turn_on,after,3,layer2,light,2,0.0,2.5306482315063477,0.0702329845401861,0.19635215146982643,0.46520833333333333
4,1305031454.191658,turn_on,after,3,layer2,light,3,0.0,3.0170581340789795,0.07360770750119021,0.237685588255099,0.175625
4,1305031454.191658,turn_on,after,3,layer2,light,4,0.0,1.3697009086608887,0.19240096724784508,0.18207054670393524,0.8052083333333333
4,1305031454.191658,turn_on,after,3,layer2,light,5,0.0,2.718057155609131,0.04866997487215485,0.18286538027266594,0.12645833333333334
4,1305031454.191658,turn_on,after,3,layer2,light,6,0.0,1.9963254928588867,0.04157123162483913,0.15052143597855416,0.14458333333333334
4,1305031454.191658,turn_on,after,3,layer2,light,7,0.0,1.2689956426620483,0.3373309330098103,0.21763743199797334,0.8727083333333333
4,1305031454.191658,turn_on,after,3,layer2,light,8,0.0,1.9124271869659424,0.09177408589102166,0.22194303468740353,0.47020833333333334
4,1305031454.191658,turn_on,after,3,layer2,light,9,0.0,1.4551215171813965,0.2717423710964795,0.25681083159627305,0.9054166666666666
4,1305031454.191658,turn_on,after,3,layer2,light,10,0.0,1.3154510259628296,0.02793406467770789,0.10525866732997557,0.13520833333333335
4,1305031454.191658,turn_on,after,3,layer2,light,11,0.0,1.5867526531219482,0.04414547467312938,0.12788851914939708,0.20104166666666667
4,1305031454.191658,turn_on,after,3,layer2,light,12,0.0,1.7425720691680908,0.028706776518286764,0.10954249074177737,0.16416666666666666
4,1305031454.191658,turn_on,after,3,layer2,light,13,0.0,1.9419033527374268,0.15470131849645138,0.17034208341732254,0.7052083333333333
4,1305031454.191658,turn_on,after,3,layer2,light,14,0.0,1.6072129011154175,0.28821535401541043,0.22213125759348712,0.8220833333333334
4,1305031454.191658,turn_on,after,3,layer2,light,15,0.0,1.803318738937378,0.09191524076947341,0.19709353177537628,0.32125
4,1305031454.191658,turn_on,after,3,layer2,light,16,0.0,1.9026262760162354,0.0794648644615639,0.19020073988052483,0.2810416666666667
4,1305031454.191658,turn_on,after,3,layer2,light,17,0.0,1.8301260471343994,0.08423711223043635,0.17413159149464733,0.39145833333333335
4,1305031454.191658,turn_on,after,3,layer2,light,18,0.0,1.18326997756958,0.0483617558641572,0.12186533195957958,0.2475
4,1305031454.191658,turn_on,after,3,layer2,light,19,0.0,1.7755534648895264,0.2558562799856766,0.23939155149227828,0.7233333333333334
4,1305031454.191658,turn_on,after,3,layer2,light,20,0.0,1.896053433418274,0.018656980454458485,0.11298279151779349,0.07125
4,1305031454.191658,turn_on,after,3,layer2,light,21,0.0,2.594205617904663,0.08988034461735879,0.24463277556263915,0.2652083333333333
4,1305031454.191658,turn_on,after,3,layer2,light,22,0.0,1.1807868480682373,0.015312489896508245,0.07229088683996746,0.07583333333333334
4,1305031454.191658,turn_on,after,3,layer2,light,23,0.0,3.0259196758270264,0.10749345080422093,0.2737702294680404,0.34270833333333334
4,1305031454.191658,turn_on,after,3,layer2,light,24,0.0,1.7441209554672241,0.05707610770296014,0.1744876382509807,0.1775
4,1305031454.191658,turn_on,after,3,layer2,light,25,0.0,2.07429838180542,0.21898377895545612,0.24536339318283412,0.739375
4,1305031454.191658,turn_on,after,3,layer2,light,26,0.0,1.5926077365875244,0.06836709215863569,0.16756635978560336,0.2839583333333333
4,1305031454.191658,turn_on,after,3,layer2,light,27,0.0,1.3475942611694336,0.0964715764913141,0.1310708189955323,0.7452083333333334
4,1305031454.191658,turn_on,after,3,layer2,light,28,0.0,1.7230796813964844,0.0816231027434939,0.1665630974933525,0.3360416666666667
4,1305031454.191658,turn_on,after,3,layer2,light,29,0.0,1.5368163585662842,0.22300455221198112,0.19578281940631917,0.8745833333333334
4,1305031454.191658,turn_on,after,3,layer2,light,30,0.0,1.5704834461212158,0.07956322216144447,0.15829463885167586,0.54875
4,1305031454.191658,turn_on,after,3,layer2,light,31,0.0,2.069075345993042,0.19065648369120025,0.20063482284972253,0.7675
4,1305031454.191658,turn_on,after,3,layer2,light,32,0.0,1.9583640098571777,0.0338826703914674,0.11599300845914233,0.16479166666666667
4,1305031454.191658,turn_on,after,3,layer2,light,33,0.0,1.7712011337280273,0.05997418891102522,0.17112185307031633,0.204375
4,1305031454.191658,turn_on,after,3,layer2,light,34,0.0,1.6985034942626953,0.02006459185681403,0.09479272927689197,0.08833333333333333
4,1305031454.191658,turn_on,after,3,layer2,light,35,0.0,1.7055331468582153,0.06336761701631378,0.17515770369669204,0.201875
4,1305031454.191658,turn_on,after,3,layer2,light,36,0.0,1.5772740840911865,0.36578147351072404,0.24804628179400992,0.840625
4,1305031454.191658,turn_on,after,3,layer2,light,37,0.0,1.5854545831680298,0.10646479862043634,0.16324351078594365,0.503125
4,1305031454.191658,turn_on,after,3,layer2,light,38,0.0,1.5318269729614258,0.16841134483959952,0.18951685507985125,0.8939583333333333
4,1305031454.191658,turn_on,after,3,layer2,light,39,0.0,1.1084567308425903,0.2949101681287842,0.17378595855383516,0.9175
4,1305031454.191658,turn_on,after,3,layer2,light,40,0.0,1.213231086730957,0.32441939566704453,0.21310873715138573,0.8433333333333334
4,1305031454.191658,turn_on,after,3,layer2,light,41,0.0,1.5216500759124756,0.2626823808235349,0.25141721244847437,0.7954166666666667
4,1305031454.191658,turn_on,after,3,layer2,light,42,0.0,3.4633054733276367,0.14438095154122493,0.3310507346852012,0.3254166666666667
4,1305031454.191658,turn_on,after,3,layer2,light,43,0.0,1.1558462381362915,0.16046619063147166,0.15102358962092213,0.8616666666666667
4,1305031454.191658,turn_on,after,3,layer2,light,44,0.0,1.7505364418029785,0.054819693078752604,0.16510191052509518,0.18104166666666666
4,1305031454.191658,turn_on,after,3,layer2,light,45,0.0,1.415116310119629,0.09136882564346403,0.17924183992577775,0.3770833333333333
4,1305031454.191658,turn_on,after,3,layer2,light,46,0.0,1.3947749137878418,0.07559073930991266,0.12770027019371524,0.6364583333333333
4,1305031454.191658,turn_on,after,3,layer2,light,47,0.0,0.9486119151115417,0.056843468311344625,0.12664688500085725,0.29520833333333335
4,1305031454.191658,turn_on,after,3,layer2,light,48,0.0,1.8371754884719849,0.33194626275258393,0.2785520715194257,0.786875
4,1305031454.191658,turn_on,after,3,layer2,light,49,0.0,1.537368893623352,0.04565523117934276,0.1471609499012533,0.18375
4,1305031454.191658,turn_on,after,3,layer2,light,50,0.0,2.048994541168213,0.046384264300486394,0.14482567776354924,0.22604166666666667
4,1305031454.191658,turn_on,after,3,layer2,light,51,0.0,2.823472499847412,0.035684113340770034,0.16733030368671514,0.10208333333333333
4,1305031454.191658,turn_on,after,3,layer2,light,52,0.0,2.294360876083374,0.0980617246212205,0.2186862568784428,0.3122916666666667
4,1305031454.191658,turn_on,after,3,layer2,light,53,0.0,1.0208275318145752,0.07624874855968908,0.11039743904666434,0.5404166666666667
4,1305031454.191658,turn_on,after,3,layer2,light,54,0.0,1.80889093875885,0.24211826996141705,0.1917492733741238,0.89125
4,1305031454.191658,turn_on,after,3,layer2,light,55,0.0,1.2412655353546143,0.02450615534734425,0.08454570252918127,0.14916666666666667
4,1305031454.191658,turn_on,after,3,layer2,light,56,0.0,1.3449501991271973,0.04727004556081132,0.1319253109893199,0.19604166666666667
4,1305031454.191658,turn_on,after,3,layer2,light,57,0.0,1.5477979183197021,0.13501367033595063,0.16658918049438948,0.8083333333333333
4,1305031454.191658,turn_on,after,3,layer2,light,58,0.0,1.9709166288375854,0.4310194828612536,0.20648548057071103,0.954375
4,1305031454.191658,turn_on,after,3,layer2,light,59,0.0,1.5036156177520752,0.05736391257005683,0.1376113975741443,0.321875
4,1305031454.191658,turn_on,after,3,layer2,light,60,0.0,2.203620433807373,0.34356673164964985,0.3015507658976098,0.68875
4,1305031454.191658,turn_on,after,3,layer2,light,61,0.0,1.6099004745483398,0.03355559254237354,0.13312539665327724,0.11416666666666667
4,1305031454.191658,turn_on,after,3,layer2,light,62,0.0,2.131359577178955,0.04459377766654446,0.15589878653852932,0.17166666666666666
4,1305031454.191658,turn_on,after,3,layer2,light,63,0.0,1.3408052921295166,0.09613022633224773,0.1704845229704195,0.62375
4,1305031454.191658,turn_on,after,3,layer2,light,64,0.0,1.6908870935440063,0.1222667918314058,0.18714357975660598,0.67875
4,1305031454.191658,turn_on,after,3,layer2,light,65,0.0,1.5035487413406372,0.17601803735175053,0.182499193089526,0.6808333333333333
4,1305031454.191658,turn_on,after,3,layer2,light,66,0.0,1.682557225227356,0.42977911249297907,0.2120659952780529,0.9745833333333334
4,1305031454.191658,turn_on,after,3,layer2,light,67,0.0,1.432737946510315,0.30000978115029286,0.2639447712972678,0.7958333333333333
4,1305031454.191658,turn_on,after,3,layer2,light,68,0.0,2.4754788875579834,0.06934054233313267,0.18091103914340814,0.27145833333333336
4,1305031454.191658,turn_on,after,3,layer2,light,69,0.0,2.8916962146759033,0.05244195804095701,0.18784174923960442,0.13145833333333334
4,1305031454.191658,turn_on,after,3,layer2,light,70,0.0,1.5181258916854858,0.042062449981294776,0.10863802948494278,0.2783333333333333
4,1305031454.191658,turn_on,after,3,layer2,light,71,0.0,3.366877794265747,0.05401537819154328,0.23628971873527416,0.11416666666666667
4,1305031454.191658,turn_on,after,3,layer2,light,72,0.0,2.351062536239624,0.05570350809375365,0.19488758483535792,0.15833333333333333
4,1305031454.191658,turn_on,after,3,layer2,light,73,0.0,2.2563695907592773,0.016716562618569998,0.09993479883320085,0.06770833333333333
4,1305031454.191658,turn_on,after,3,layer2,light,74,0.0,0.9758755564689636,0.3919578161043565,0.2568993472033711,0.8904166666666666
4,1305031454.191658,turn_on,after,3,layer2,light,75,0.0,1.8321998119354248,0.20798551266959597,0.24416326081227274,0.701875
4,1305031454.191658,turn_on,after,3,layer2,light,76,0.0,2.1210103034973145,0.03300903052962895,0.15342285266775485,0.08333333333333333
4,1305031454.191658,turn_on,after,3,layer2,light,77,0.0,1.8038992881774902,0.12990034357976887,0.2147727935609414,0.490625
4,1305031454.191658,turn_on,after,3,layer2,light,78,0.0,1.716976284980774,0.03699229537420554,0.11696594440261238,0.36895833333333333
4,1305031454.191658,turn_on,after,3,layer2,light,79,0.0,1.973505973815918,0.04341722642343787,0.15347347305617592,0.18
4,1305031454.191658,turn_on,after,3,layer2,light,80,0.0,1.6328941583633423,0.056396849922797025,0.14597381566097198,0.236875
4,1305031454.191658,turn_on,after,3,layer2,light,81,0.0,2.0683181285858154,0.2205980225172122,0.22086179497738295,0.778125
4,1305031454.191658,turn_on,after,3,layer2,light,82,0.0,1.1088374853134155,0.14032045222803086,0.1279201721828413,0.7472916666666667
4,1305031454.191658,turn_on,after,3,layer2,light,83,0.0,1.7793188095092773,0.10696957220866656,0.2579178487601138,0.25375
4,1305031454.191658,turn_on,after,3,layer2,light,84,0.0,1.6769202947616577,0.21733513921849712,0.21548676635519373,0.8902083333333334
4,1305031454.191658,turn_on,after,3,layer2,light,85,0.0,0.7758069634437561,0.026943200399441595,0.08129254287788312,0.2825
4,1305031454.191658,turn_on,after,3,layer2,light,86,0.0,1.403482437133789,0.18619026512563627,0.18531818027864566,0.7179166666666666
4,1305031454.191658,turn_on,after,3,layer2,light,87,0.0,1.9313693046569824,0.14425303921886856,0.29798816771150405,0.36666666666666664
